inter_id,user_id,item_id,timestamp,rating,emo_pre_valence,emo_pre_arousal,emo_post_valence,emo_post_arousal,duration,rec_type,time_period,weather_type,pressure,temperature,humidity,longitude,latitude,speed,hr_mean,hr_std,intensity_mean,steps_sum,activity_dominant,activity_label,valence,energy,general_genre,music,singer,mood_bucket,mood_bucket_id,time_label,weather_label,hr_level,valence_shift,arousal_shift
434,16,820,1627391602,2,0.82225,-0.20875,0.742789816095487,-0.218994928538497,126.0,GCN,3,2,999,24,99,2874871.970298555,36474.787281960846,1.489147,-10.646711033950622,5.251701664258012,1.1,0.0,4,Lying,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Evening,Cloudy,Low HR,-0.07946018390451304,-0.010244928538497011
435,16,597,1627400989,3,0.0205,-0.3905,0.1126991445110394,-0.4956201014292301,202.0,Rand,3,2,999,24,99,2874832.1000000006,36454.47768119056,0.0,-14.79671103395062,1.346188033753911,4.966666666666667,0.0,4,Lying,0.564,0.866,rock,Swim,Surfer Blood,tense-dark,2.0,Evening,Cloudy,Low HR,0.0921991445110394,-0.10512010142923006
436,16,754,1627444699,4,0.21525,0.33425,0.3278520567593873,0.3214486962758056,335.0,WD,1,1,999,27,81,2874729.5428371485,36371.15624418143,0.32396513,5.119955632716045,6.57533973210454,43.8,30.0,0,Still,0.847,0.654,pop,Thriller,Michael Jackson,calm-relaxed,1.0,Morning,Clear,Low HR,0.11260205675938728,-0.012801303724194413
437,16,873,1627448893,4,0.13825,0.18825,0.2535730751498387,0.2779058449874495,224.0,Rand,2,2,999,27,85,2875314.4000000004,35339.71920119076,0.0,9.353288966049378,11.33589840253487,28.8,0.0,0,Still,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Afternoon,Cloudy,Mid HR,0.11532307514983867,0.08965584498744952
438,16,898,1627453505,4,-0.041,0.306,0.0204907535474617,0.2779058449874495,137.0,GCN,2,2,999,26,87,2875314.4000000004,35339.71920119076,0.0,27.06995563271604,18.550910929016297,73.5,487.0,1,Act→Still,0.5589999999999999,0.574,electronic,D Song,Bonobo,sad-melancholic,3.0,Afternoon,Cloudy,Mid HR,0.0614907535474617,-0.02809415501255047
439,16,468,1627464849,3,-0.087,0.43925,-0.0998924235438758,0.3701142359510272,209.0,Rand,2,1,997,27,85,2875327.6,35428.775201190554,0.0,16.69773341049382,19.038969944385382,51.93333333333333,643.0,0,Still,0.795,0.887,rock,Livin' On A Prayer,Bon Jovi,happy-energetic,0.0,Afternoon,Clear,Mid HR,-0.012892423543875806,-0.06913576404897276
440,16,356,1627470247,5,0.274,0.593,0.2407663541826751,0.4981814456226628,193.0,WD,3,1,997,26,84,2875332.1,35403.61688119079,0.0,1.1032889660493777,15.602848742742108,32.03333333333333,0.0,0,Still,0.6459999999999999,0.644,electronic,Midnight In A Perfect World,DJ Shadow,sad-melancholic,3.0,Evening,Clear,Low HR,-0.03323364581732491,-0.09481855437733716
441,17,923,1627006343,4,-0.0192100814507453,-0.3419394498232673,0.1613646841862609,-0.1421546027355156,256.0,GCN,1,0,1006,28,60,2878041.5333333323,24324.419667856873,1.0778283000000002,2.8822578836279424,15.511612346645098,32.666666666666664,119.0,0,Still,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Morning,,Low HR,0.1805747656370062,0.19978484708775168
442,17,120,1627013352,3,0.13825,-0.392,0.3534654986937145,-0.5071461502996774,172.0,Rand,1,0,1003,30,51,2873029.100000001,35455.71464119056,2.277131,2.6472578836279426,12.437968304974715,32.8,0.0,0,Still,0.907,0.396,country,You Can't Roller Skate In A Buffalo Herd,Roger Miller,calm-relaxed,1.0,Morning,,Low HR,0.2152154986937145,-0.11514615029967734
443,17,174,1627014284,3,0.58775,-0.37275,0.6224066390041495,-0.3918856615952052,246.0,WD,1,0,1003,30,53,2874746.1,36816.26768119071,2.277131,1.997257883627942,9.625472571371352,34.1,0.0,0,Still,0.8590000000000001,0.53,jazz,Crossfire,23 Skidoo,calm-relaxed,1.0,Morning,,Low HR,0.0346566390041495,-0.01913566159520519
444,17,576,1627032721,3,0.64925,-0.292,0.6070385738435532,-0.2919932380513294,148.0,GCN,2,0,1002,31,54,2874739.8000000003,36831.62984119226,2.277131,-5.986075449705391,10.985680915864306,14.266666666666667,0.0,0,Still,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Afternoon,,Low HR,-0.042211426156446796,6.761948670608309e-06
445,17,491,1627091067,4,-0.1,0.28825,0.5186721991701245,0.2574150914399877,225.0,GCN,1,0,1003,27,78,2874746.800000001,36816.37900119121,2.277131,1.5805912169612752,18.12778714202775,17.633333333333333,0.0,0,Still,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Morning,,Low HR,0.6186721991701245,-0.03083490856001231
446,17,364,1627098673,3,0.242,-0.246,0.4687259873981866,-0.3995696941755033,231.0,Rand,1,0,1002,30,66,2874745.5,36816.712961191166,2.277131,8.263924550294606,12.686004974861953,50.2,210.0,0,Still,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Morning,,Mid HR,0.2267259873981866,-0.1535696941755033
447,17,629,1627107689,3,0.461,-0.05775,0.3649915475641617,-0.0806823420931304,155.0,WD,2,0,1001,32,64,2874697.5000000005,36746.2474011911,2.277131,13.480591216961274,17.540714542648104,73.83333333333333,490.0,1,Act→Still,0.725,0.629,jazz,Act Nice And Gentle,The Black Keys,sad-melancholic,3.0,Afternoon,,Mid HR,-0.09600845243583833,-0.022932342093130394
448,17,3,1627111217,3,0.14975,-0.09225,0.1536806516059628,-0.0537882280620869,159.0,Rand,2,0,1000,32,61,2874745.5,36816.37900119121,2.277131,-3.2860754497053914,7.9977311597542275,14.433333333333334,0.0,0,Still,,,,,,unknown,,Afternoon,,Low HR,0.003930651605962815,0.0384617719379131
449,17,195,1627190529,2,0.319,-0.4035,0.3073613032119257,-0.3188873520823728,134.0,WD,2,1,998,31,68,2874747.0000000005,36816.37900119121,2.277131,0.6694801058501646,9.924486490431907,27.366666666666667,0.0,0,Still,0.944,0.7390000000000001,pop,You're Gonna Miss,Ashanti,happy-energetic,0.0,Afternoon,Clear,Low HR,-0.011638696788074332,0.08461264791762724
450,17,126,1627199367,3,0.46875,-0.30725,0.2804671891808821,-0.4341478407868449,171.0,GCN,2,0,996,33,63,2874746.6,36816.04504119127,2.277131,-2.1194087830387245,3.860952948684777,18.2,0.0,0,Still,0.9,0.75,rnb,Days Like These,The Cat Empire,happy-energetic,0.0,Afternoon,,Low HR,-0.1882828108191179,-0.12689784078684485
451,17,826,1627200251,3,0.23825,-0.26125,0.3688335638543108,-0.4264638082065468,189.0,Rand,2,0,996,32,63,2874746.900000001,36816.37900119121,2.277131,-4.179408783038725,5.697874197485442,19.6,0.0,0,Still,0.922,0.883,rock,Lazy Jane,STEVE CAMP,happy-energetic,0.0,Afternoon,,Low HR,0.13058356385431083,-0.1652138082065468
452,17,875,1627200426,3,0.50325,-0.13075,0.3649915475641617,-0.1921008145074536,163.0,GCN,2,0,996,32,63,2874746.6,36816.04504119127,2.277131,-4.4444087830387256,5.568153078328909,19.866666666666667,0.0,0,Still,0.148,0.297,alternative,Sullen Girl,Fiona Apple,sad-melancholic,3.0,Afternoon,,Low HR,-0.13825845243583829,-0.06135081450745358
453,17,451,1627271396,3,-0.0845,0.14975,0.2574150914399877,-0.0998924235438758,412.0,WD,1,1,995,28,82,2874746.800000001,36816.26768119071,2.277131,2.963924550294608,15.24109636865139,23.066666666666666,172.0,1,Act→Still,0.8109999999999999,0.5710000000000001,rock,My Father's Eyes,Eric Clapton,calm-relaxed,1.0,Morning,Clear,Low HR,0.3419150914399877,-0.24964242354387578
454,17,936,1627284492,3,-0.2305,0.29975,-0.1767327493468572,0.4610419548178885,361.0,GCN,2,1,995,29,76,2874747.0000000005,36816.49032119093,2.277131,-5.619408783038725,9.839795428466696,23.166666666666668,0.0,0,Still,0.324,0.634,rock,Shine On,The Kooks,sad-melancholic,3.0,Afternoon,Clear,Low HR,0.053767250653142806,0.1612919548178885
455,17,672,1627287038,3,-0.096,0.51475,-0.0998924235438758,0.3765175964346089,574.0,WD,2,1,995,30,75,2874744.8000000007,36805.69228119051,2.277131,-3.302742116372058,14.493443600725378,13.166666666666666,0.0,0,Still,0.879,0.831,hip-hop,Get Ready,Flipsyde,happy-energetic,0.0,Afternoon,Clear,Low HR,-0.0038924235438757976,-0.13823240356539113
456,17,100,1627350853,4,-0.06925,0.26125,-0.057630244352236,0.1459966190256647,212.0,GCN,1,1,998,24,98,2874745.6,36805.69228119051,2.277131,1.147257883627942,7.010574967551618,22.3,0.0,0,Still,0.604,0.371,pop,New Soul,Yael Naïm,sad-melancholic,3.0,Morning,Clear,Low HR,0.011619755647764005,-0.1152533809743353
457,17,597,1627357095,2,-0.27275,0.36875,-0.16520670047641,0.3726755801444598,417.0,Rand,1,2,998,25,94,2874746.900000001,36816.15636119099,2.277131,11.497257883627942,15.79437311900103,29.633333333333333,330.0,0,Still,0.564,0.866,rock,Swim,Surfer Blood,tense-dark,2.0,Morning,Cloudy,Mid HR,0.10754329952358999,0.0039255801444597616
458,17,468,1627373206,3,-0.08075,0.65325,-0.1575226678961118,0.5225142154602737,250.0,Rand,2,1,997,26,82,2874746.5000000005,36815.71108119053,2.277131,-4.590837354467296,2.7098702384267397,17.0,0.0,0,Still,0.795,0.887,rock,Livin' On A Prayer,Bon Jovi,happy-energetic,0.0,Afternoon,Clear,Low HR,-0.0767726678961118,-0.13073578453972634
459,17,754,1627437890,4,-0.119,0.49175,-0.0806823420931304,0.4072537267558015,325.0,WD,1,1,999,25,90,2874747.4000000013,36816.15636119099,2.277131,5.69487693124699,4.6567987667867055,22.433333333333334,0.0,0,Still,0.847,0.654,pop,Thriller,Michael Jackson,calm-relaxed,1.0,Morning,Clear,Low HR,0.0383176579068696,-0.0844962732441985
460,17,513,1627445248,4,-0.0845,0.4995,-0.0883663746734286,0.4764100199784848,404.0,GCN,1,1,999,27,77,2874747.6000000006,36816.04504119127,2.277131,2.9639245502946086,13.468973262306994,29.2,34.0,0,Still,,,,,,unknown,,Morning,Clear,Low HR,-0.0038663746734285964,-0.02308998002151519
461,17,5,1627456487,2,-0.1115,0.57625,-0.0998924235438758,0.5801444598125096,253.0,Rand,2,2,998,27,86,2874747.8000000003,36816.15636119099,2.277131,-8.137357500987443,12.233762736392073,16.533333333333335,0.0,0,Still,0.804,0.964,rock,You Give Love A Bad Name,Bon Jovi,happy-energetic,0.0,Afternoon,Cloudy,Low HR,0.011607576456124202,0.0038944598125095764
462,17,898,1627461815,3,-0.06525,0.192,-0.0806823420931304,0.2612571077301368,244.0,GCN,2,2,998,27,89,2874747.8000000003,36816.15636119099,2.277131,-5.119408783038725,3.6632939033364793,15.466666666666667,0.0,0,Still,0.5589999999999999,0.574,electronic,D Song,Bonobo,sad-melancholic,3.0,Afternoon,Cloudy,Low HR,-0.015432342093130394,0.06925710773013677
463,17,873,1627524393,2,0.0115,0.173,-0.1037344398340249,0.3150453357922237,177.0,Rand,1,2,997,24,87,2874747.6000000006,36816.15636119099,2.277131,-5.419408783038724,9.155129102797453,15.9,0.0,2,Walking,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Morning,Cloudy,Low HR,-0.1152344398340249,0.14204533579222373
464,17,731,1627530293,3,-0.07675,0.31125,-0.0230520977408944,0.1267865375749193,173.0,WD,1,2,996,25,95,2874747.3,36816.15636119099,2.277131,-6.269408783038724,7.769867008728871,17.033333333333335,0.0,0,Still,0.968,0.792,rnb,Paradise,Sade,happy-energetic,0.0,Morning,Cloudy,Low HR,0.053697902259105604,-0.18446346242508072
465,17,156,1627535701,4,0.00375,0.096,-0.0422621791916397,0.0960504072537267,202.0,GCN,2,2,997,23,95,2874605.5000000014,36690.810041191064,2.777131,-1.3694087830387247,9.489994731294638,22.2,0.0,0,Still,0.597,0.858,rock,Someday,Nickelback,tense-dark,2.0,Afternoon,Cloudy,Low HR,-0.046012179191639704,5.0407253726694745e-05
466,17,332,1627543064,3,-0.119,0.3995,-0.1229445212847702,0.4110957430459505,425.0,WD,2,2,997,23,93,2874747.1000000006,36815.933721190755,2.277131,10.88220412018708,12.372013351109901,47.266666666666666,557.0,4,Lying,0.942,0.688,rock,Dance Away,Roxy Music,happy-energetic,0.0,Afternoon,Cloudy,Mid HR,-0.0039445212847702,0.011595743045950457
467,18,491,1627051356,4,0.50725,-0.22275,0.7376671277086215,-0.1716100609599918,275.0,GCN,3,0,1002,25,84,2875078.6749193524,35187.78125613113,0.93055516,-0.4066384678651211,16.708522442820076,17.566666666666666,42.0,4,Lying,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Evening,,Low HR,0.23041712770862155,0.051139939040008214
468,18,174,1627091320,3,0.07675,-0.205,0.2510117309564059,-0.2382050099892424,371.0,WD,1,0,1003,27,78,2875113.328259009,35444.21636456939,0.76759315,14.87669486546821,12.221292893961753,41.0,362.0,1,Act→Still,0.8590000000000001,0.53,jazz,Crossfire,23 Skidoo,calm-relaxed,1.0,Morning,,Mid HR,0.1742617309564059,-0.03320500998924242
469,18,17,1627097376,4,0.7735259464166796,0.6454587367450438,0.7479125044823525,-0.1946621587008862,304.0,Rand,1,0,1002,30,66,2875113.328259009,35444.21636456939,0.0,8.410028198801545,8.971560003081342,35.36666666666667,37.0,1,Act→Still,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Morning,,Mid HR,-0.02561344193432713,-0.84012089544593
470,18,928,1627101144,2,0.80675,0.21,0.5404436248143026,-0.1921008145074536,343.0,WD,1,0,1002,31,63,2875113.328259009,35444.21636456939,0.76759315,4.826694865468212,8.05889777409624,24.033333333333335,0.0,2,Walking,,,,,,unknown,,Morning,,Low HR,-0.26630637518569733,-0.4021008145074536
471,18,923,1627126679,3,-0.2305,0.25625,0.4507965780441576,0.1562419957993955,313.0,GCN,3,0,999,30,68,2874935.7733967374,36085.822126338084,0.73361593,-16.92330513453179,3.403429642777023,0.5,0.0,4,Lying,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Evening,,Low HR,0.6812965780441577,-0.10000800420060449
472,18,524,1627133367,5,0.52,-0.11025,0.7504738486757851,-0.1203831770913375,246.0,Rand,3,0,999,28,78,2874935.7733967374,36085.822126338084,0.73361593,-10.456638467865123,9.017744852357612,6.133333333333334,0.0,4,Lying,0.141,0.589,metal,Louder Than Thunder,The Devil Wears Prada,sad-melancholic,3.0,Evening,,Low HR,0.23047384867578513,-0.0101331770913375
473,18,716,1627136260,2,-0.1075,-0.21775,-0.1664873725731264,-0.186978126120588,258.0,WD,3,0,1000,28,78,2874935.7733967374,36085.822126338084,0.73361593,-4.8399718011984545,11.29681616897237,12.633333333333333,36.0,0,Still,0.903,0.605,other,Te Extraño,Xtreme,calm-relaxed,1.0,Evening,,Low HR,-0.058987372573126404,0.030771873879411993
474,18,720,1627171603,3,-0.128,-0.3175,-0.1024537677373085,-0.1255058654782029,363.0,Rand,1,1,999,26,91,2874935.7733967374,36085.822126338084,0.73361593,14.17669486546821,7.340980860893181,22.466666666666665,0.0,0,Still,0.359,0.563,new age,Knocking On Forbidden Doors,Enigma,sad-melancholic,3.0,Morning,Clear,Mid HR,0.02554623226269151,0.19199413452179712
475,18,126,1627177808,2,0.00775,-0.34325,0.0589109164489524,0.1613646841862609,367.0,GCN,1,1,999,28,85,2874681.0369953425,36377.54421304316,0.0,16.293361532134877,7.623932833639856,26.3,0.0,0,Still,0.9,0.75,rnb,Days Like These,The Cat Empire,happy-energetic,0.0,Morning,Clear,Mid HR,0.0511609164489524,0.5046146841862609
476,18,120,1627183596,2,-0.2919932380513294,0.7402284719020543,0.4815327083653502,-0.2510117309564059,212.0,Rand,1,0,999,30,67,2874681.0369953425,36377.54421304316,0.0,10.743361532134877,6.273400637258514,22.9,10.0,2,Walking,0.907,0.396,country,You Can't Roller Skate In A Buffalo Herd,Roger Miller,calm-relaxed,1.0,Morning,,Mid HR,0.7735259464166796,-0.9912402028584602
477,18,629,1627188643,3,0.4765,-0.28675,0.5404436248143026,-0.3355360893396855,184.0,WD,2,1,998,30,73,2874977.274420489,36688.033400498614,1.6455071,1.0600281988015459,13.10755719253422,24.433333333333334,11.0,0,Still,0.725,0.629,jazz,Act Nice And Gentle,The Black Keys,sad-melancholic,3.0,Afternoon,Clear,Low HR,0.06394362481430266,-0.04878608933968548
478,18,401,1627196446,3,-0.018,0.19975,0.0794016699964141,0.3304134009528201,213.0,GCN,2,1,997,32,64,2875062.1052575284,35408.316873633885,1.1816077,4.376694865468212,12.436907439820668,31.233333333333334,0.0,1,Act→Still,,,,,,unknown,,Afternoon,Clear,Low HR,0.0974016699964141,0.1306634009528201
479,18,597,1627201976,2,0.47125,-0.19725,0.5122688386865427,-0.0922083909635776,138.0,Rand,2,0,996,32,65,2875062.1052575284,35408.316873633885,1.1816077,-8.30663846786512,14.056838984004271,12.133333333333333,29.0,0,Still,0.564,0.866,rock,Swim,Surfer Blood,tense-dark,2.0,Afternoon,,Low HR,0.041018838686542713,0.10504160903642241
480,18,576,1627212776,2,0.48925,-0.333,0.4636032990113212,-0.2100302238614825,266.0,GCN,3,1,995,31,68,2875062.1052575284,35408.316873633885,1.1816077,-14.989971801198458,3.0379086373505197,2.1,0.0,2,Walking,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Evening,Clear,Low HR,-0.025646700988678828,0.1229697761385175
481,18,195,1627218159,4,0.31,-0.36875,0.5583730341683316,-0.4149377593360996,211.0,WD,3,1,995,30,71,2875062.1052575284,35408.316873633885,1.1816077,-16.839971801198455,2.1019171143400395,1.3333333333333333,0.0,4,Lying,0.944,0.7390000000000001,pop,You're Gonna Miss,Ashanti,happy-energetic,0.0,Evening,Clear,Low HR,0.24837303416833162,-0.04618775933609959
482,18,875,1627256609,3,0.38425,-0.333,0.402131038368936,-0.3585881870805799,256.0,GCN,1,0,995,27,83,2875865.7750295796,35510.839881149375,0.0,6.02669486546821,9.069602261686295,31.233333333333334,0.0,0,Still,0.148,0.297,alternative,Sullen Girl,Fiona Apple,sad-melancholic,3.0,Morning,,Low HR,0.01788103836893601,-0.02558818708057986
483,18,707,1627267075,4,0.46875,-0.28175,0.6249679831975822,0.1767327493468572,227.0,Rand,1,0,996,29,72,2897657.783965006,43441.87116198519,1.3900061,30.043361532134874,22.259804331774543,66.33333333333333,491.0,1,Act→Still,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Morning,,Mid HR,0.15621798319758218,0.4584827493468572
484,18,257,1627277697,3,0.36875,-0.315,0.3432201219199836,0.2305209774089442,320.0,WD,2,1,997,30,65,2897657.783965006,43441.87116198519,0.8900061,0.6600281988015456,8.207804551495823,26.3,0.0,0,Still,0.481,0.541,hip-hop,Bow Down,Westside Connection,sad-melancholic,3.0,Afternoon,Clear,Low HR,-0.025529878080016444,0.5455209774089442
485,18,517,1627280810,3,-0.03575,0.32275,0.3252907125659546,0.2382050099892424,346.0,GCN,2,1,997,30,63,2897657.783965006,43441.87116198519,0.8900061,32.71002819880154,10.021587809435301,93.06666666666666,2408.0,2,Walking,0.8370000000000001,0.7340000000000001,country,Home For A Rest,Spirit of the West,happy-energetic,0.0,Afternoon,Clear,Mid HR,0.3610407125659546,-0.08454499001075758
486,18,451,1627284953,4,0.589,0.69675,0.6249679831975822,0.545566313201168,393.0,WD,2,0,996,31,64,2897657.783965006,43441.87116198519,1.3900061,-2.6899718011984537,9.404549726358809,23.2,0.0,4,Lying,0.8109999999999999,0.5710000000000001,rock,My Father's Eyes,Eric Clapton,calm-relaxed,1.0,Afternoon,,Low HR,0.03596798319758221,-0.15118368679883198
487,18,468,1627298205,3,0.0,0.502,-0.186978126120588,0.4661646432047539,346.0,Rand,3,1,994,29,80,2875019.8120420026,35482.160956399486,1.4686477,-18.306638467865124,6.217828309698563,0.8,0.0,4,Lying,0.795,0.887,rock,Livin' On A Prayer,Bon Jovi,happy-energetic,0.0,Evening,Clear,Low HR,-0.186978126120588,-0.035835356795246076
488,18,672,1627307954,4,-0.50975,-0.4225,-0.2996772706316275,-0.1485579632190974,224.0,WD,3,1,996,27,89,2875019.8120420026,35482.160956399486,1.4686477,-14.039971801198456,5.606403415672052,6.9,0.0,4,Lying,0.879,0.831,hip-hop,Get Ready,Flipsyde,happy-energetic,0.0,Evening,Clear,Low HR,0.2100727293683725,0.27394203678090256
489,18,820,1627309727,2,-0.0615,-0.30475,0.1639260283796936,-0.3842016290149071,191.0,GCN,3,1,996,27,92,2875019.8120420026,35482.160956399486,1.4686477,-13.589971801198457,7.166279059285617,8.8,0.0,4,Lying,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Evening,Clear,Low HR,0.2254260283796936,-0.0794516290149071
490,18,5,1627343420,4,-0.1639999999999999,-0.1639999999999999,-0.0384201629014907,-0.2125915680549152,310.0,Rand,1,2,997,23,98,2874929.0603878507,36754.87579752716,0.0,2.3933615321348785,9.51816975870653,30.533333333333335,50.0,2,Walking,0.804,0.964,rock,You Give Love A Bad Name,Bon Jovi,happy-energetic,0.0,Morning,Cloudy,Low HR,0.1255798370985092,-0.048591568054915296
491,18,395,1627361712,3,0.57625,0.2665,0.3176066799856565,-0.1511193074125301,385.0,Rand,2,1,999,24,93,2898224.751596473,43467.19542044925,0.79240996,4.343361532134879,12.025482203314018,37.266666666666666,271.0,0,Still,0.466,0.7490000000000001,rnb,I Should Be...,Dru Hill,tense-dark,2.0,Afternoon,Clear,Low HR,-0.25864332001434354,-0.4176193074125301
492,18,100,1627366767,4,0.36125,0.3715,0.2074688796680498,0.4149377593360996,546.0,GCN,2,1,999,25,90,2898224.751596473,43467.19542044925,0.79240996,18.143361532134875,17.13657556871332,70.1,1121.0,2,Walking,0.604,0.371,pop,New Soul,Yael Naïm,sad-melancholic,3.0,Afternoon,Clear,Mid HR,-0.1537811203319502,0.04343775933609961
493,18,364,1627371951,3,0.55075,0.6225,0.2484503867629733,0.4559192664310229,359.0,Rand,2,0,999,26,87,2898224.751596473,43467.19542044925,0.79240996,6.79891708769043,8.171748230079196,18.966666666666665,0.0,0,Still,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Afternoon,,Low HR,-0.3022996132370267,-0.16658073356897718
494,18,987,1627384884,2,0.40225,-0.1255,0.4482352338507249,-0.1536806516059628,213.0,GCN,3,2,997,24,98,2875062.4683126956,35530.56445870087,1.0563443,-17.67330513453179,2.6100766272276377,3.066666666666667,0.0,2,Walking,0.7759999999999999,0.67,pop,What's So Bad About Feeling Good,Wang Chung,happy-energetic,0.0,Evening,Cloudy,Low HR,0.045985233850724894,-0.02818065160596281
495,18,676,1627389714,5,-0.74025,0.65325,0.0128067209671635,0.2484503867629733,214.0,Rand,3,2,999,24,99,2875062.4683126956,35530.56445870087,1.0563443,-9.106638467865123,11.532992127258538,16.766666666666666,17.0,2,Walking,0.74,0.936,pop,My Happy Ending,Avril Lavigne,happy-energetic,0.0,Evening,Cloudy,Low HR,0.7530567209671635,-0.40479961323702673
496,18,513,1627394432,4,0.45325,-0.31,0.5301982480405717,-0.2253982890220788,232.0,GCN,3,2,999,24,99,2875062.4683126956,35530.56445870087,1.0563443,-16.889971801198456,3.428272969813745,1.4,0.0,4,Lying,,,,,,unknown,,Evening,Cloudy,Low HR,0.07694824804057171,0.08460171097792119
497,18,754,1627429744,3,0.192,-0.251,0.0204907535474617,-0.1024537677373085,377.0,WD,1,1,999,24,100,2875830.7266412205,35581.52262180127,0.45652568,3.1100281988015452,9.246560922250437,22.966666666666665,49.0,0,Still,0.847,0.654,pop,Thriller,Michael Jackson,calm-relaxed,1.0,Morning,Clear,Low HR,-0.1715092464525383,0.1485462322626915
498,18,826,1627446721,4,0.023,-0.333,0.2305209774089442,-0.2510117309564059,111.0,Rand,1,2,1001,26,83,2897593.469201878,43401.489247077996,1.6171407,-1.706638467865121,8.193284286988181,24.766666666666666,0.0,0,Still,0.922,0.883,rock,Lazy Jane,STEVE CAMP,happy-energetic,0.0,Morning,Cloudy,Low HR,0.2075209774089442,0.08198826904359413
499,18,356,1627451397,2,0.023,0.246,0.1921008145074536,0.1459966190256647,165.0,WD,2,2,1000,27,82,2897593.469201878,43401.489247077996,1.1171407,-4.056638467865122,7.78345824310905,21.866666666666667,0.0,2,Walking,0.6459999999999999,0.644,electronic,Midnight In A Perfect World,DJ Shadow,sad-melancholic,3.0,Afternoon,Cloudy,Low HR,0.1691008145074536,-0.10000338097433531
500,18,874,1627461594,3,0.4355,-0.21525,0.3227293683725219,-0.3355360893396855,230.0,GCN,2,1,999,28,76,2897593.469201878,43401.489247077996,1.1171407,-11.439971801198457,10.701622410747923,2.8666666666666667,0.0,4,Lying,0.503,0.34,indie,The Privateers,Andrew Bird,sad-melancholic,3.0,Afternoon,Clear,Low HR,-0.11277063162747808,-0.12028608933968549
501,18,731,1627470643,3,0.19475,-0.11025,0.2510117309564059,0.2125915680549152,543.0,WD,3,1,997,26,85,2874992.2382165054,35408.97867659344,0.8668104999999999,-17.223305134531792,3.195309061734092,0.0,0.0,4,Lying,0.968,0.792,rnb,Paradise,Sade,happy-energetic,0.0,Evening,Clear,Low HR,0.05626173095640588,0.3228415680549152
502,18,332,1627479227,3,-0.86325,0.9425,-0.5609343783617643,0.7786486348035451,77.0,WD,3,1,997,25,94,2874992.2382165054,35408.97867659344,0.8668104999999999,-16.739971801198458,4.764422548664447,1.6333333333333333,0.0,4,Lying,0.942,0.688,rock,Dance Away,Roxy Music,happy-energetic,0.0,Evening,Clear,Low HR,0.30231562163823567,-0.16385136519645493
503,18,19,1627516252,3,-0.274,0.11525,0.0281747861277598,-0.1588033399928282,149.0,GCN,1,1,997,24,84,2874921.9606561055,36728.9403758765,0.0,0.5600281988015458,10.739710838234375,23.933333333333334,12.0,0,Still,0.62,0.7709999999999999,other,Make Your Own Kind Of Music,Mama Cass Elliot,tense-dark,2.0,Morning,Clear,Low HR,0.30217478612775983,-0.2740533399928282
504,18,873,1627527704,2,0.005,0.42525,-0.1408739306387992,0.2458890425695405,344.0,Rand,1,2,998,25,92,2897802.290086693,43493.57979931853,1.0908246,8.026694865468212,16.0822624859398,35.93333333333333,217.0,2,Walking,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Morning,Cloudy,Mid HR,-0.1458739306387992,-0.17936095743045952
505,18,784,1627534823,2,0.8682956815736899,0.9297679422160752,0.4098150709492342,0.4431125454638595,221.0,WD,2,2,998,23,96,2897802.290086693,43493.57979931853,1.0908246,15.26002819880154,9.550290862353647,15.366666666666667,0.0,0,Still,0.84,0.6779999999999999,hip-hop,What It Look Like,Spank Rock,happy-energetic,0.0,Afternoon,Cloudy,Mid HR,-0.45848061062445566,-0.4866553967522157
506,18,807,1627542963,2,-0.0255,0.269,-0.0230520977408944,0.3585881870805799,284.0,GCN,2,2,998,23,85,2897802.290086693,43493.57979931853,1.0908246,-1.089971801198454,6.966985638630876,16.533333333333335,0.0,0,Still,0.322,0.675,rock,Underground,Ben Folds Five,tense-dark,2.0,Afternoon,Cloudy,Low HR,0.0024479022591056,0.08958818708057986
507,18,111,1627549250,3,0.44575,-0.36875,0.4482352338507249,-0.4098150709492342,214.0,WD,2,2,997,23,88,2897802.290086693,43493.57979931853,1.0908246,-13.32330513453179,7.09859140956852,2.2666666666666666,0.0,4,Lying,0.831,0.601,rock,Lil' Hipster Girl,LMFAO,calm-relaxed,1.0,Afternoon,Cloudy,Low HR,0.0024852338507249105,-0.04106507094923417
